protocol_type_encoded,service_encoded,logged_in,count,srv_count,dst_host_count,temp0,dst_host_same_src_port_rate
1,21,1,3,3,81,0,0.01
1,21,1,6,6,91,0,0.01
1,21,1,3,12,3,0,0.33
1,21,1,13,22,13,0,0.08
1,21,1,23,32,23,0,0.04
1,21,1,6,6,33,0,0.03
1,21,1,3,3,3,0,0.33
1,21,1,2,2,13,0,0.08
1,21,1,1,1,23,0,0.04
1,21,1,6,6,6,0,0.17
1,21,1,16,16,16,0,0.06
1,21,1,7,7,26,0,0.04
1,21,1,17,17,36,0,0.03
1,21,1,7,7,46,0,0.02
1,21,1,17,17,56,0,0.02
1,21,1,7,31,66,0,0.02
1,21,1,17,41,76,0,0.01
1,21,1,7,8,86,0,0.01
1,21,1,9,9,96,0,0.01
1,21,1,4,4,4,0,0.25
1,21,1,14,19,14,0,0.07
1,21,1,10,16,10,0,0.1
1,21,1,9,10,20,0,0.05
1,21,1,1,2,1,0,1.0
1,21,1,9,10,11,0,0.09
1,21,1,3,4,21,0,0.05
1,21,1,2,3,31,0,0.03
1,21,1,2,2,2,0,0.5
1,21,1,2,3,2,0,0.5
1,21,1,1,6,12,0,0.08
1,21,1,5,6,22,0,0.05
1,21,1,5,5,32,0,0.03
1,21,1,2,3,2,0,0.5
1,21,1,2,8,12,0,0.08
1,21,1,1,1,4,0,0.25
1,21,1,3,3,5,0,0.2
1,21,1,1,19,15,0,0.07
1,21,1,4,4,25,0,0.04
1,21,1,7,9,7,0,0.14
1,21,1,2,2,17,0,0.06
1,21,1,12,12,27,0,0.04
1,21,1,6,6,6,0,0.17
1,21,1,4,4,16,0,0.06
1,21,1,5,5,26,0,0.04
1,21,1,4,4,36,0,0.03
1,21,1,5,5,46,0,0.02
1,21,1,3,14,56,0,0.02
1,21,1,4,4,66,0,0.02
1,21,1,3,46,76,0,0.01
1,21,1,4,5,4,0,0.25
1,21,1,4,4,14,0,0.07
1,21,1,4,4,24,0,0.04
1,21,1,5,5,5,0,0.2
1,21,1,1,1,15,0,0.07
1,21,1,7,7,25,0,0.04
1,21,1,1,1,35,0,0.03
1,21,1,11,11,45,0,0.02
1,21,1,2,19,55,0,0.02
1,21,1,12,29,65,0,0.02
1,21,1,4,4,75,0,0.01
1,21,1,14,14,85,0,0.01
1,21,1,3,3,3,0,0.33
1,21,1,3,5,13,0,0.08
1,21,1,3,3,23,0,0.04
1,21,1,13,14,33,0,0.03
1,21,1,1,2,2,0,0.5
1,21,1,10,11,10,0,0.1
1,21,1,20,21,20,0,0.05
1,21,1,2,2,30,0,0.03
1,21,1,12,13,40,0,0.03
1,21,1,22,24,50,0,0.02
1,21,1,7,7,7,0,0.14
1,21,1,17,17,17,0,0.06
1,21,1,3,10,27,0,0.04
1,21,1,9,9,9,0,0.11
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,9,9,21,0,0.05
1,21,1,7,11,31,0,0.03
1,21,1,5,5,41,0,0.02
1,21,1,3,18,51,0,0.02
1,21,1,1,1,1,0,1.0
1,21,1,1,1,11,0,0.09
1,21,1,11,11,21,0,0.05
1,21,1,6,6,31,0,0.03
1,21,1,6,6,41,0,0.02
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,21,30,21,0,0.05
1,21,1,31,49,31,0,0.03
1,21,1,4,4,41,0,0.02
1,21,1,3,4,51,0,0.02
1,21,1,6,6,61,0,0.02
1,21,1,5,36,71,0,0.01
1,21,1,4,5,81,0,0.01
1,21,1,5,5,5,0,0.2
1,21,1,15,15,15,0,0.07
1,21,1,7,18,9,0,0.11
1,21,1,6,22,19,0,0.05
1,21,1,5,9,29,0,0.03
1,21,1,1,1,6,0,0.17
1,21,1,1,2,16,0,0.06
1,21,1,6,15,6,0,0.17
1,21,1,2,2,2,0,0.5
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,4,4,21,0,0.05
1,21,1,14,14,31,0,0.03
1,21,1,5,5,7,0,0.14
1,21,1,1,1,1,0,1.0
1,21,1,11,11,11,0,0.09
1,21,1,21,21,21,0,0.05
1,21,1,7,24,31,0,0.03
1,21,1,17,35,41,0,0.02
1,21,1,4,4,7,0,0.14
1,21,1,5,5,17,0,0.06
1,21,1,2,29,27,0,0.04
1,21,1,5,25,37,0,0.03
1,21,1,2,15,2,0,0.5
1,21,1,12,25,12,0,0.08
1,21,1,3,7,22,0,0.05
1,21,1,13,17,32,0,0.03
1,21,1,1,1,42,0,0.02
1,21,1,11,11,52,0,0.02
1,21,1,21,21,62,0,0.02
1,21,1,9,9,72,0,0.01
1,21,1,3,4,82,0,0.01
1,21,1,13,14,92,0,0.01
1,21,1,4,4,102,0,0.01
1,21,1,14,14,112,0,0.01
1,21,1,2,4,122,0,0.01
1,21,1,12,14,132,0,0.01
1,21,1,6,14,142,0,0.01
1,21,1,16,25,152,0,0.01
1,21,1,4,5,162,0,0.01
1,21,1,14,15,172,0,0.01
1,21,1,24,25,182,0,0.01
1,21,1,34,35,192,0,0.01
1,21,1,2,2,202,0,0.0
1,21,1,12,12,212,0,0.0
1,21,1,4,4,222,0,0.0
1,21,1,14,14,232,0,0.0
1,21,1,8,8,242,0,0.0
1,21,1,18,18,252,0,0.01
1,21,1,6,8,255,0,0.0
1,21,1,16,18,255,0,0.01
1,21,1,4,4,255,0,0.0
1,21,1,14,15,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,3,6,3,0,0.33
1,21,1,2,6,3,0,0.33
1,21,1,4,7,13,0,0.08
1,21,1,6,7,23,0,0.04
1,21,1,5,9,33,0,0.03
1,21,1,6,6,43,0,0.02
1,21,1,8,8,53,0,0.02
1,21,1,1,1,63,0,0.02
1,21,1,1,26,73,0,0.01
1,21,1,2,2,83,0,0.01
1,21,1,4,4,93,0,0.01
1,21,1,4,4,103,0,0.01
1,21,1,5,5,113,0,0.01
1,21,1,5,5,123,0,0.01
1,21,1,5,5,133,0,0.01
1,21,1,7,7,143,0,0.01
1,21,1,1,4,153,0,0.01
1,21,1,1,1,163,0,0.01
1,21,1,1,1,173,0,0.01
1,21,1,3,7,183,0,0.01
1,21,1,4,4,193,0,0.01
1,21,1,6,8,203,0,0.0
1,21,1,1,1,213,0,0.0
1,21,1,3,3,223,0,0.0
1,21,1,5,5,233,0,0.0
1,21,1,6,6,243,0,0.0
1,21,1,6,6,253,0,0.0
1,21,1,7,14,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,4,5,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,6,14,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,8,21,255,0,0.0
1,21,1,1,1,1,0,1.0
1,21,1,1,1,1,0,1.0
1,21,1,10,12,11,0,0.09
1,21,1,6,31,21,0,0.05
1,21,1,16,41,31,0,0.03
1,21,1,10,10,41,0,0.02
1,21,1,3,4,3,0,0.33
1,21,1,1,20,5,0,0.2
1,21,1,1,19,15,0,0.07
1,21,1,2,39,2,0,0.5
1,21,1,1,10,2,0,0.5
1,21,1,1,1,8,0,0.12
1,21,1,2,2,18,0,0.06
1,21,1,4,4,28,0,0.04
1,21,1,2,2,38,0,0.03
1,21,1,2,2,2,0,0.5
1,21,1,12,12,12,0,0.08
1,21,1,3,17,8,0,0.12
1,21,1,2,4,18,0,0.06
1,21,1,1,24,28,0,0.04
1,21,1,2,2,38,0,0.03
1,21,1,3,16,3,0,0.33
1,21,1,7,17,7,0,0.14
1,21,1,3,3,17,0,0.06
1,21,1,8,8,27,0,0.04
1,21,1,4,7,37,0,0.03
1,21,1,9,9,47,0,0.02
1,21,1,1,2,57,0,0.02
1,21,1,3,40,10,0,0.1
1,21,1,5,6,5,0,0.2
1,21,1,8,8,8,0,0.12
1,21,1,1,1,2,0,0.5
1,21,1,1,1,12,0,0.08
1,21,1,7,20,7,0,0.14
1,21,1,4,4,17,0,0.06
1,21,1,3,3,27,0,0.04
1,21,1,1,2,37,0,0.03
1,21,1,2,2,2,0,0.5
1,21,1,2,13,2,0,0.5
1,21,1,4,4,12,0,0.08
1,21,1,1,1,2,0,0.5
1,21,1,1,1,2,0,0.5
1,21,1,4,15,8,0,0.12
1,21,1,2,3,18,0,0.06
1,21,1,4,4,4,0,0.25
1,21,1,6,28,6,0,0.17
1,21,1,5,5,16,0,0.06
1,21,1,4,4,4,0,0.25
1,21,1,1,1,14,0,0.07
1,21,1,5,5,24,0,0.04
1,21,1,9,10,9,0,0.11
1,21,1,19,30,19,0,0.05
1,21,1,5,5,5,0,0.2
1,21,1,15,15,15,0,0.07
1,21,1,25,25,25,0,0.04
1,21,1,35,35,35,0,0.03
1,21,1,8,36,45,0,0.02
1,21,1,18,46,55,0,0.02
1,21,1,28,56,65,0,0.02
1,21,1,1,19,75,0,0.01
1,21,1,11,32,85,0,0.01
1,21,1,21,42,95,0,0.01
1,21,1,31,34,105,0,0.01
1,21,1,4,17,115,0,0.01
1,21,1,14,27,125,0,0.01
1,21,1,24,38,135,0,0.01
1,21,1,34,49,145,0,0.01
1,21,1,7,7,155,0,0.01
1,21,1,17,17,165,0,0.01
1,21,1,27,27,175,0,0.01
1,21,1,37,37,185,0,0.01
1,21,1,10,10,195,0,0.01
1,21,1,20,20,205,0,0.0
1,21,1,30,30,215,0,0.0
1,21,1,9,9,3,0,0.33
1,21,1,19,19,13,0,0.08
1,21,1,9,9,23,0,0.04
1,21,1,18,18,33,0,0.03
1,21,1,27,27,43,0,0.02
1,21,1,36,36,53,0,0.02
1,21,1,32,32,63,0,0.02
1,21,1,9,11,73,0,0.01
1,21,1,8,8,83,0,0.01
1,21,1,18,18,93,0,0.01
1,21,1,4,4,103,0,0.01
1,21,1,14,14,113,0,0.01
1,21,1,24,24,123,0,0.01
1,21,1,8,19,133,0,0.01
1,21,1,18,29,143,0,0.01
1,21,1,28,39,153,0,0.01
1,21,1,1,2,163,0,0.01
1,21,1,11,18,173,0,0.01
1,21,1,21,28,183,0,0.01
1,21,1,31,38,193,0,0.01
1,21,1,4,24,203,0,0.0
1,21,1,14,34,213,0,0.0
1,21,1,1,1,223,0,0.0
1,21,1,11,11,233,0,0.0
1,21,1,21,21,243,0,0.0
1,21,1,31,31,253,0,0.0
1,21,1,4,11,255,0,0.01
1,21,1,14,18,255,0,0.0
1,21,1,24,28,255,0,0.0
1,21,1,34,38,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,17,255,0,0.0
1,21,1,26,27,255,0,0.01
1,21,1,36,37,255,0,0.0
1,21,1,10,11,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.01
1,21,1,4,6,255,0,0.01
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,31,31,255,0,0.0
1,21,1,4,5,255,0,0.0
1,21,1,14,15,255,0,0.0
1,21,1,24,25,255,0,0.0
1,21,1,34,36,255,0,0.0
1,21,1,4,6,255,0,0.0
1,21,1,14,16,255,0,0.0
1,21,1,24,26,255,0,0.0
1,21,1,34,36,255,0,0.0
1,21,1,7,7,255,0,0.01
1,21,1,17,17,255,0,0.01
1,21,1,27,27,255,0,0.01
1,21,1,37,37,255,0,0.01
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,29,29,255,0,0.0
1,21,1,3,29,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,25,25,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,6,6,255,0,0.01
1,21,1,6,6,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,34,34,255,0,0.0
1,21,1,8,9,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,23,23,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,23,23,255,0,0.0
1,21,1,33,33,255,0,0.0
1,21,1,6,19,255,0,0.0
1,21,1,16,29,255,0,0.0
1,21,1,26,40,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,37,37,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,1,1,1,0,1.0
1,21,1,10,10,10,0,0.1
1,21,1,20,20,20,0,0.05
1,21,1,6,6,30,0,0.03
1,21,1,16,16,40,0,0.03
1,21,1,3,7,50,0,0.02
1,21,1,13,17,60,0,0.02
1,21,0,23,23,70,0,0.01
1,21,1,10,10,80,0,0.01
1,21,1,20,20,90,0,0.01
1,21,1,7,11,100,0,0.01
1,21,1,17,25,110,0,0.01
1,21,1,4,13,120,0,0.01
1,21,1,1,3,130,0,0.01
1,21,1,2,3,140,0,0.01
1,21,1,12,14,150,0,0.01
1,21,1,22,28,160,0,0.01
1,21,1,9,9,170,0,0.01
1,21,1,19,19,180,0,0.01
1,21,1,6,6,190,0,0.01
1,21,1,1,19,200,0,0.0
1,21,1,6,6,210,0,0.0
1,21,1,16,22,220,0,0.0
1,21,1,3,9,230,0,0.0
1,21,1,1,1,240,0,0.0
1,21,1,1,1,250,0,0.0
1,21,1,1,18,255,0,0.0
1,21,1,5,13,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,15,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,8,13,255,0,0.0
1,21,1,18,23,255,0,0.0
1,21,1,5,6,255,0,0.01
1,21,1,6,7,255,0,0.0
1,21,1,16,17,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,20,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,20,255,0,0.0
1,21,1,10,15,255,0,0.0
1,21,1,6,7,255,0,0.0
1,21,1,16,19,255,0,0.0
1,21,1,26,29,255,0,0.0
1,21,1,34,37,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,4,11,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,9,26,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,1,1,255,0,0.01
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.01
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,3,6,255,0,0.0
1,21,1,13,16,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,5,10,255,0,0.0
1,21,1,15,28,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,32,255,0,0.0
1,21,1,21,43,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,8,9,255,0,0.0
1,21,1,18,19,255,0,0.0
1,21,1,5,6,255,0,0.0
1,21,1,15,16,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,7,17,8,0,0.12
1,21,1,1,1,18,0,0.06
1,21,1,9,9,28,0,0.04
1,21,1,19,19,38,0,0.03
1,21,1,1,1,8,0,0.12
1,21,1,6,6,18,0,0.06
1,21,1,2,2,28,0,0.04
1,21,1,12,12,38,0,0.03
1,21,1,7,10,7,0,0.14
1,21,1,1,1,17,0,0.06
1,21,1,11,11,27,0,0.04
1,21,1,6,11,37,0,0.03
1,21,1,1,9,47,0,0.02
1,21,1,10,10,57,0,0.02
1,21,1,5,5,67,0,0.01
1,21,1,1,2,1,0,1.0
1,21,1,9,15,11,0,0.09
1,21,1,8,8,9,0,0.11
1,21,1,2,18,4,0,0.25
1,21,1,3,3,3,0,0.33
1,21,1,2,2,13,0,0.08
1,21,1,1,2,23,0,0.04
1,21,1,11,12,33,0,0.03
1,21,1,9,28,10,0,0.1
1,21,1,1,2,1,0,1.0
1,21,1,1,1,11,0,0.09
1,21,0,1,2,1,0,1.0
1,21,1,2,2,2,0,0.5
1,21,1,1,13,12,0,0.08
1,21,1,11,23,22,0,0.05
1,21,1,10,10,32,0,0.03
1,21,1,9,31,9,0,0.11
1,21,1,19,34,19,0,0.05
1,21,1,3,4,29,0,0.03
1,21,1,13,14,39,0,0.03
1,21,1,23,24,49,0,0.02
1,21,1,6,6,59,0,0.02
1,21,1,16,16,69,0,0.01
1,21,1,26,26,79,0,0.01
1,21,1,10,14,89,0,0.01
1,21,1,20,20,99,0,0.01
1,21,1,3,3,3,0,0.33
1,21,1,13,14,13,0,0.08
1,21,1,23,24,23,0,0.04
1,21,1,9,11,33,0,0.03
1,21,1,19,21,43,0,0.02
1,21,1,7,7,53,0,0.02
1,21,1,17,17,63,0,0.02
1,21,1,27,27,73,0,0.01
1,21,1,8,12,83,0,0.01
1,21,1,18,22,93,0,0.01
1,21,1,28,32,103,0,0.01
1,21,1,9,10,113,0,0.01
1,21,1,19,20,123,0,0.01
1,21,1,1,1,133,0,0.01
1,21,1,11,11,143,0,0.01
1,21,1,9,9,153,0,0.01
1,21,1,7,9,163,0,0.01
1,21,1,17,19,173,0,0.01
1,21,1,3,38,183,0,0.01
1,21,1,13,26,193,0,0.01
1,21,1,1,1,203,0,0.0
1,21,1,11,11,213,0,0.0
1,21,1,21,21,223,0,0.0
1,21,1,2,2,233,0,0.01
1,21,1,12,12,243,0,0.01
1,21,1,22,22,253,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.01
1,21,1,23,23,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,1,3,255,0,0.0
1,21,1,11,15,255,0,0.0
1,21,1,21,25,255,0,0.0
1,21,1,7,8,255,0,0.0
1,21,1,17,21,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,22,255,0,0.0
1,21,1,25,36,255,0,0.0
1,21,1,6,15,255,0,0.0
1,21,1,16,25,255,0,0.0
1,21,1,26,36,255,0,0.0
1,21,1,7,11,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,27,27,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,5,5,5,0,0.2
1,21,1,4,4,15,0,0.07
1,21,1,3,3,25,0,0.04
1,21,1,3,3,3,0,0.33
1,21,1,13,13,13,0,0.08
1,21,1,23,23,23,0,0.04
1,21,1,8,10,33,0,0.03
1,21,1,18,20,43,0,0.02
1,21,1,4,7,4,0,0.25
1,21,1,14,18,14,0,0.07
1,21,1,8,8,8,0,0.12
1,21,1,18,18,18,0,0.06
1,21,1,10,12,28,0,0.04
1,21,1,10,17,38,0,0.03
1,21,1,2,2,48,0,0.02
1,21,1,12,12,58,0,0.02
1,21,1,4,4,68,0,0.01
1,21,1,14,14,78,0,0.01
1,21,1,24,24,88,0,0.01
1,21,1,5,5,98,0,0.01
1,21,1,15,15,108,0,0.01
1,21,1,25,25,118,0,0.01
1,21,1,2,2,128,0,0.01
1,21,1,12,12,138,0,0.01
1,21,1,22,22,148,0,0.01
1,21,1,10,10,158,0,0.01
1,21,1,2,2,168,0,0.01
1,21,1,12,12,178,0,0.01
1,21,1,4,4,188,0,0.01
1,21,1,14,14,198,0,0.01
1,21,1,6,6,208,0,0.0
1,21,1,7,7,218,0,0.0
1,21,1,17,17,228,0,0.0
1,21,1,27,27,238,0,0.0
1,21,1,10,10,248,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,30,30,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,24,255,0,0.0
1,21,1,3,4,255,0,0.0
1,21,1,13,14,255,0,0.0
1,21,1,23,24,255,0,0.0
1,21,1,33,34,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,1,5,255,0,0.0
1,21,1,11,15,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,19,19,255,0,0.0
1,21,1,1,2,255,0,0.0
1,21,1,11,12,255,0,0.0
1,21,1,21,22,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,34,34,255,0,0.0
1,21,1,5,5,255,0,0.01
1,21,1,15,15,255,0,0.0
1,21,1,25,25,255,0,0.0
1,21,1,35,35,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,30,255,0,0.0
1,21,1,1,8,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,6,28,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,25,47,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,22,24,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,23,23,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,17,17,255,0,0.0
1,21,1,3,4,255,0,0.0
1,21,1,12,16,255,0,0.0
1,21,1,18,55,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,2,6,255,0,0.0
1,21,1,20,20,255,0,0.0
1,21,1,23,23,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,19,255,0,0.0
1,21,1,28,29,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,6,6,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,26,26,255,0,0.0
1,21,1,36,36,255,0,0.0
1,21,1,41,41,255,0,0.0
1,21,1,51,51,255,0,0.0
1,21,1,10,41,255,0,0.0
1,21,1,20,51,255,0,0.0
1,21,1,30,61,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,2,28,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,4,27,255,0,0.0
1,21,1,14,48,255,0,0.0
1,21,1,6,8,255,0,0.01
1,21,1,16,18,255,0,0.0
1,21,1,26,28,255,0,0.0
1,21,1,36,38,255,0,0.0
1,21,1,7,8,255,0,0.01
1,21,1,17,18,255,0,0.0
1,21,1,27,28,255,0,0.0
1,21,1,37,38,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,10,11,255,0,0.0
1,21,1,20,29,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,18,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,24,24,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,25,25,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,25,25,255,0,0.0
1,21,1,3,3,255,0,0.0
1,21,1,13,13,255,0,0.0
1,21,1,5,5,255,0,0.0
1,21,1,15,15,255,0,0.0
1,21,1,7,7,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,28,29,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,3,22,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,10,10,255,0,0.0
1,21,1,2,2,255,0,0.0
1,21,1,12,12,255,0,0.0
1,21,1,22,22,255,0,0.0
1,21,1,32,32,255,0,0.0
1,21,1,4,4,255,0,0.0
1,21,1,14,14,255,0,0.0
1,21,1,6,8,255,0,0.0
1,21,1,16,16,255,0,0.0
1,21,1,26,26,255,0,0.0
1,21,1,36,37,255,0,0.0
1,21,1,8,11,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,8,8,255,0,0.0
1,21,1,18,18,255,0,0.0
1,21,1,9,9,255,0,0.0
1,21,1,1,1,255,0,0.0
1,21,1,11,11,255,0,0.0
1,21,1,21,21,255,0,0.0
1,21,1,1,15,2,0,0.5
1,21,1,2,5,12,0,0.08
1,21,1,1,1,6,0,0.17
1,21,1,1,1,16,0,0.06
1,21,1,2,2,10,0,0.1
